ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
21570,HX436980,09/22/2014 09:09:00 PM,077XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0621,006,17,69,01A,1174920,1853865,2014,09/29/2014 12:37:44 PM,41.754389995,-87.634540478,"(41.754389995, -87.634540478)"
21568,HX436586,09/20/2014 07:37:00 PM,039XX W FERDINAND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,27,23,01A,1149935,1903086,2014,09/27/2014 12:37:59 PM,41.889979651,-87.72482599,"(41.889979651, -87.72482599)"
21567,HX434732,09/20/2014 06:26:00 PM,016XX W 61ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0714,007,15,67,01A,1166464,1864219,2014,09/27/2014 12:37:59 PM,41.782987037,-87.665234337,"(41.782987037, -87.665234337)"
21566,HX435683,09/20/2014 04:55:00 AM,040XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1115,011,28,26,01A,1149354,1898417,2014,10/31/2014 03:20:56 PM,41.877178687,-87.727080831,"(41.877178687, -87.727080831)"
21565,HX435299,09/19/2014 09:07:00 PM,077XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,71,01A,1172682,1853560,2014,09/26/2014 12:39:34 PM,41.753602626,-87.642750993,"(41.753602626, -87.642750993)"
21563,HX433928,09/18/2014 09:52:00 PM,013XX N CLEVELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,1821,018,27,8,01A,1172793,1909021,2014,09/25/2014 12:42:39 PM,41.905790131,-87.640705557,"(41.905790131, -87.640705557)"
21564,HX433956,09/18/2014 09:41:00 PM,133XX S CORLISS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,false,false,0533,005,9,54,01A,1184030,1817318,2014,09/25/2014 12:42:39 PM,41.653892521,-87.602292425,"(41.653892521, -87.602292425)"
21562,HX432652,09/17/2014 11:42:00 PM,050XX W WRIGHTWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2521,025,31,19,01A,1142161,1916862,2014,09/24/2014 12:40:15 PM,41.927930258,-87.753033653,"(41.927930258, -87.753033653)"
21561,HX432052,09/17/2014 05:09:00 PM,010XX W 61ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0712,007,16,68,01A,1170106,1864316,2014,09/24/2014 12:40:15 PM,41.783174787,-87.6518788,"(41.783174787, -87.6518788)"
21560,HX429069,09/15/2014 12:06:00 PM,045XX N MAGNOLIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,019,46,3,01A,1167144,1930100,2014,09/22/2014 12:39:52 PM,41.963755258,-87.660848842,"(41.963755258, -87.660848842)"
21559,HX428315,09/14/2014 05:20:00 PM,008XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,1135,011,2,27,01A,1157794,1896039,2014,10/31/2014 03:20:56 PM,41.870485446,-87.696156252,"(41.870485446, -87.696156252)"
21558,HX428078,09/14/2014 03:50:00 PM,041XX W 16TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1012,010,24,29,01A,1148748,1891757,2014,10/31/2014 03:20:56 PM,41.85891458,-87.729477926,"(41.85891458, -87.729477926)"
21557,HX426957,09/13/2014 03:44:00 PM,039XX S PRAIRIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0213,002,3,38,01A,1178648,1878946,2014,09/20/2014 12:38:01 PM,41.823130783,-87.62011614,"(41.823130783, -87.62011614)"
21554,HX424231,09/11/2014 12:49:00 PM,016XX W JUNEWAY TER,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,2422,024,49,1,01A,1163764,1951532,2014,09/18/2014 12:40:09 PM,42.022637407,-87.672668063,"(42.022637407, -87.672668063)"
21553,HX422932,09/10/2014 11:24:00 AM,093XX S GREENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0413,004,8,47,01A,1185130,1843509,2014,09/17/2014 12:37:23 PM,41.725738373,-87.597448931,"(41.725738373, -87.597448931)"
21552,HX422647,09/10/2014 01:26:00 AM,051XX W WAVELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1634,016,45,15,01A,1141343,1924154,2014,10/31/2014 03:20:56 PM,41.947955376,-87.755859035,"(41.947955376, -87.755859035)"
21550,HX420605,09/08/2014 09:56:00 PM,054XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,16,61,01A,1167221,1868658,2014,09/15/2014 12:37:42 PM,41.795152016,-87.662331915,"(41.795152016, -87.662331915)"
21556,HX417607,09/08/2014 07:33:00 AM,097XX S FOREST AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0511,005,6,49,01A,1180007,1840454,2014,09/15/2014 12:37:42 PM,41.717473714,-87.616307806,"(41.717473714, -87.616307806)"
21551,HX419954,09/08/2014 06:34:00 AM,011XX N HARDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1149810,1907115,2014,09/15/2014 12:37:42 PM,41.901038076,-87.725180169,"(41.901038076, -87.725180169)"
21555,HX415817,09/07/2014 11:25:00 AM,026XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1421,014,1,24,01A,1158196,1910571,2014,09/14/2014 12:35:10 PM,41.910354363,-87.694283029,"(41.910354363, -87.694283029)"
21549,HX418468,09/06/2014 10:35:00 PM,045XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0221,002,4,38,01A,1181871,1875122,2014,09/13/2014 12:36:55 PM,41.812563413,-87.608410693,"(41.812563413, -87.608410693)"
21548,HX418402,09/06/2014 09:51:00 PM,072XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1164326,1856317,2014,09/13/2014 12:36:55 PM,41.7613482,-87.673295284,"(41.7613482, -87.673295284)"
21547,HX417437,09/06/2014 04:30:00 AM,015XX S LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1014,010,24,29,01A,1151928,1891931,2014,09/13/2014 12:36:55 PM,41.85933009,-87.717800535,"(41.85933009, -87.717800535)"
21546,HX417473,09/06/2014 04:11:00 AM,013XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1215,012,27,24,01A,1167002,1905424,2014,09/13/2014 12:36:55 PM,41.896046062,-87.662081212,"(41.896046062, -87.662081212)"
21542,HX416825,09/05/2014 05:11:00 PM,062XX S KILPATRICK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,BASEMENT,true,false,0813,008,13,64,01A,1146070,1862907,2014,10/31/2014 03:20:56 PM,41.779797193,-87.740039291,"(41.779797193, -87.740039291)"
21543,HX417291,09/05/2014 12:00:00 AM,058XX N MOBILE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1622,016,45,10,01A,1133222,1938445,2014,09/12/2014 12:40:40 PM,41.987317545,-87.785374532,"(41.987317545, -87.785374532)"
21541,HX415731,09/04/2014 09:29:00 PM,086XX S INGLESIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0632,006,8,44,01A,1184029,1847762,2014,10/31/2014 03:20:56 PM,41.737434842,-87.601349422,"(41.737434842, -87.601349422)"
21545,HX410381,09/04/2014 01:55:00 PM,095XX S OGLESBY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,false,true,0431,004,7,51,01A,1193798,1842229,2014,09/11/2014 12:39:33 PM,41.722018207,-87.565739913,"(41.722018207, -87.565739913)"
21588,HL467408,09/04/2014 12:00:00 AM,008XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1138160,1905255,2014,10/31/2014 03:20:56 PM,41.89615266,-87.768017159,"(41.89615266, -87.768017159)"
21540,HX410692,09/02/2014 03:15:00 PM,043XX W 25TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1013,010,22,30,01A,1148100,1886665,2014,09/09/2014 12:34:57 PM,41.844953963,-87.731987434,"(41.844953963, -87.731987434)"
21598,HL541246,09/02/2014 12:00:00 AM,0000X N PINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,28,25,01A,1139536,1900000,2014,10/14/2014 12:38:29 PM,41.881707291,-87.763091572,"(41.881707291, -87.763091572)"
21538,HX410360,08/31/2014 10:20:00 PM,074XX N RIDGE BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2424,024,49,1,01A,1160629,1949625,2014,09/07/2014 12:35:09 PM,42.017470382,-87.6842583,"(42.017470382, -87.6842583)"
21537,HX409464,08/31/2014 05:34:00 AM,041XX W 26TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1013,010,22,30,01A,1149145,1886439,2014,10/31/2014 03:20:56 PM,41.844313646,-87.72815823,"(41.844313646, -87.72815823)"
21536,HX409199,08/30/2014 11:48:00 PM,019XX N RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2535,025,26,22,01A,1151029,1912630,2014,09/06/2014 12:40:35 PM,41.916147959,-87.720557936,"(41.916147959, -87.720557936)"
21535,HX407990,08/30/2014 05:41:00 AM,109XX S RACINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2234,022,34,75,01A,1170320,1832112,2014,09/06/2014 12:40:35 PM,41.694797884,-87.652028931,"(41.694797884, -87.652028931)"
21534,HX407903,08/29/2014 11:52:00 PM,054XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1163990,1868530,2014,09/05/2014 12:35:08 PM,41.794869362,-87.674183654,"(41.794869362, -87.674183654)"
21533,HX405236,08/27/2014 11:45:00 PM,018XX S FAIRFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,false,false,1023,010,28,29,01A,1158364,1890874,2014,09/03/2014 12:37:23 PM,41.856300525,-87.694204757,"(41.856300525, -87.694204757)"
21532,HX404187,08/27/2014 12:40:00 PM,047XX N LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,1723,017,39,14,01A,1150826,1931300,2014,09/03/2014 12:37:23 PM,41.967383896,-87.720813618,"(41.967383896, -87.720813618)"
21531,HX403323,08/27/2014 05:30:00 AM,057XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0715,007,15,67,01A,1166357,1866844,2014,09/03/2014 12:37:23 PM,41.790192643,-87.665551886,"(41.790192643, -87.665551886)"
21530,HX402684,08/26/2014 01:23:00 AM,067XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0722,007,6,68,01A,1173773,1860177,2014,10/31/2014 03:20:56 PM,41.771736368,-87.638557025,"(41.771736368, -87.638557025)"
21528,HX401584,08/25/2014 08:57:00 AM,050XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0931,009,16,61,01A,1164250,1871069,2014,09/01/2014 12:37:37 PM,41.801831215,-87.673158727,"(41.801831215, -87.673158727)"
21529,HX401089,08/25/2014 01:09:00 AM,009XX E 80TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0624,006,8,44,01A,1184085,1852200,2014,10/31/2014 03:20:56 PM,41.74961188,-87.601005882,"(41.74961188, -87.601005882)"
21527,HX400693,08/24/2014 03:56:00 PM,011XX N LECLAIRE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1142115,1907113,2014,08/31/2014 12:37:21 PM,41.901178799,-87.753444906,"(41.901178799, -87.753444906)"
21526,HX400241,08/24/2014 06:24:00 AM,021XX S MARSHALL BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1022,010,24,30,01A,1156999,1889440,2014,08/31/2014 12:37:21 PM,41.852393244,-87.699253899,"(41.852393244, -87.699253899)"
21525,HX400122,08/24/2014 03:43:00 AM,083XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0613,006,21,71,01A,1172390,1849407,2014,08/31/2014 12:37:21 PM,41.742212681,-87.643943003,"(41.742212681, -87.643943003)"
21524,HX400136,08/24/2014 03:29:00 AM,008XX W 50TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0933,009,3,61,01A,1171486,1871321,2014,10/31/2014 03:20:56 PM,41.802367156,-87.646614127,"(41.802367156, -87.646614127)"
21523,HX400100,08/24/2014 02:15:00 AM,050XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,2533,025,37,25,01A,1142473,1908141,2014,08/31/2014 12:37:21 PM,41.9039931,-87.75210434,"(41.9039931, -87.75210434)"
21522,HX397375,08/22/2014 01:00:00 AM,072XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1164658,1856325,2014,08/29/2014 12:36:48 PM,41.761363156,-87.672078247,"(41.761363156, -87.672078247)"
21521,HX396067,08/21/2014 12:32:00 AM,133XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0533,005,9,54,01A,1179994,1816594,2014,08/28/2014 12:40:58 PM,41.651998726,-87.617081965,"(41.651998726, -87.617081965)"
21520,HX395473,08/20/2014 04:03:00 PM,012XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,0324,003,5,69,01A,1185889,1858148,2014,10/31/2014 03:20:56 PM,41.765891437,-87.594208099,"(41.765891437, -87.594208099)"
21519,HX394522,08/19/2014 11:50:00 PM,009XX W 31ST PL,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,true,0913,009,11,60,01A,1170662,1883971,2014,12/11/2014 12:46:30 PM,41.837098032,-87.649266728,"(41.837098032, -87.649266728)"
21518,HX394610,08/19/2014 11:19:00 PM,099XX S CALHOUN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0431,004,7,51,01A,1194755,1839441,2014,08/26/2014 12:39:33 PM,41.714344202,-87.562326091,"(41.714344202, -87.562326091)"
21517,HX393283,08/19/2014 04:34:00 AM,078XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0611,006,18,71,01A,1164681,1852651,2014,08/26/2014 12:39:33 PM,41.751280693,-87.672097447,"(41.751280693, -87.672097447)"
21516,HX393310,08/19/2014 12:14:00 AM,008XX S CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,27,01A,1152470,1896074,2014,10/31/2014 03:20:56 PM,41.870688272,-87.715701595,"(41.870688272, -87.715701595)"
21514,HX391815,08/17/2014 10:26:00 PM,004XX W 104TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,true,2232,022,34,49,01A,1175137,1835984,2014,10/31/2014 03:20:56 PM,41.705317313,-87.634277431,"(41.705317313, -87.634277431)"
21513,HX390732,08/17/2014 01:57:00 AM,009XX N KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1111,011,37,23,01A,1148843,1905889,2014,10/31/2014 03:20:56 PM,41.897692561,-87.728763802,"(41.897692561, -87.728763802)"
21511,HX390666,08/17/2014 12:40:00 AM,023XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2525,025,30,22,01A,1150035,1915201,2014,08/24/2014 12:37:19 PM,41.923222449,-87.724142767,"(41.923222449, -87.724142767)"
21512,HX390666,08/17/2014 12:40:00 AM,023XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2525,025,30,22,01A,1150035,1915201,2014,08/24/2014 12:37:19 PM,41.923222449,-87.724142767,"(41.923222449, -87.724142767)"
21510,HX389443,08/16/2014 12:46:00 AM,072XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0734,007,17,67,01A,1167416,1856417,2014,08/23/2014 12:37:28 PM,41.761556993,-87.661967296,"(41.761556993, -87.661967296)"
21509,HX389383,08/15/2014 11:55:00 PM,035XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0212,002,3,35,01A,1178219,1881663,2014,10/31/2014 03:20:56 PM,41.830596208,-87.621607384,"(41.830596208, -87.621607384)"
21508,HX387937,08/14/2014 10:42:00 PM,076XX S COLES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0421,004,7,43,01A,1196182,1855383,2014,08/21/2014 12:36:44 PM,41.758055178,-87.556572991,"(41.758055178, -87.556572991)"
21507,HX385259,08/13/2014 12:05:00 AM,092XX S DOBSON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0413,004,8,47,01A,1184879,1843595,2014,08/20/2014 12:42:23 PM,41.725980251,-87.598365658,"(41.725980251, -87.598365658)"
21506,HX383998,08/12/2014 02:46:00 AM,116XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,false,false,0522,005,34,53,01A,1175675,1827745,2014,08/19/2014 12:37:52 PM,41.682696266,-87.632552798,"(41.682696266, -87.632552798)"
21505,HX383582,08/11/2014 07:49:00 PM,071XX S GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0733,007,17,68,01A,1171840,1857176,2014,08/18/2014 12:38:20 PM,41.763543891,-87.645730698,"(41.763543891, -87.645730698)"
21504,HX382324,08/10/2014 10:20:00 PM,059XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0713,007,15,67,01A,1167310,1865395,2014,08/17/2014 12:37:26 PM,41.786196045,-87.662098972,"(41.786196045, -87.662098972)"
21503,HX376005,08/06/2014 07:50:00 AM,054XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,16,61,01A,1167222,1868621,2014,08/13/2014 12:36:35 PM,41.795050462,-87.662329307,"(41.795050462, -87.662329307)"
21502,HX375246,08/05/2014 04:30:00 PM,072XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0733,007,17,68,01A,1170860,1856686,2014,08/12/2014 12:35:59 PM,41.76222071,-87.649336877,"(41.76222071, -87.649336877)"
21500,HX374347,08/04/2014 09:03:00 PM,076XX S HOYNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0611,006,18,71,01A,1163725,1854104,2014,08/11/2014 12:39:47 PM,41.755288044,-87.675560024,"(41.755288044, -87.675560024)"
21499,HX373941,08/04/2014 04:34:00 PM,055XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,3,68,01A,1172294,1867802,2014,08/11/2014 12:39:47 PM,41.792692893,-87.643754388,"(41.792692893, -87.643754388)"
21501,HX373226,08/04/2014 07:24:00 AM,073XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0835,008,18,66,01A,1156403,1855718,2014,08/11/2014 12:39:47 PM,41.759867603,-87.702350064,"(41.759867603, -87.702350064)"
21496,HX372870,08/03/2014 09:53:00 PM,011XX W 112TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2234,022,34,75,01A,1170485,1830187,2014,08/10/2014 12:34:42 PM,41.689511791,-87.651480607,"(41.689511791, -87.651480607)"
21497,HX372768,08/03/2014 07:57:00 PM,041XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,011,28,26,01A,1148577,1898398,2014,08/10/2014 12:34:42 PM,41.877141574,-87.729934268,"(41.877141574, -87.729934268)"
21498,HX354816,08/03/2014 09:08:00 AM,012XX W 72ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0734,007,17,67,01A,1169080,1856741,2014,08/10/2014 12:34:42 PM,41.762410292,-87.655859223,"(41.762410292, -87.655859223)"
21495,HX371889,08/03/2014 04:15:00 AM,008XX N ORLEANS ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1823,018,27,8,01A,1173717,1906367,2014,10/31/2014 03:20:56 PM,41.898486893,-87.6373905,"(41.898486893, -87.6373905)"
21494,HX370253,08/02/2014 03:30:00 AM,039XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2535,025,30,23,01A,1149956,1910308,2014,08/09/2014 12:36:35 PM,41.909797141,-87.724560662,"(41.909797141, -87.724560662)"
21493,HX370498,08/02/2014 12:18:00 AM,027XX W 24TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1034,010,12,30,01A,1158640,1887918,2014,08/09/2014 12:36:35 PM,41.848183301,-87.693272566,"(41.848183301, -87.693272566)"
21492,HX368965,08/01/2014 03:40:00 AM,067XX S CLYDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,5,43,01A,1191421,1860365,2014,10/31/2014 03:20:56 PM,41.771842821,-87.573860014,"(41.771842821, -87.573860014)"
21491,HX367696,07/31/2014 09:23:00 AM,041XX W CRYSTAL ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,37,23,01A,1148238,1907965,2014,08/07/2014 12:40:12 PM,41.903400998,-87.730932379,"(41.903400998, -87.730932379)"
21490,HX366025,07/29/2014 10:33:00 PM,002XX S WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1225,012,2,28,01A,1160487,1898692,2014,10/31/2014 03:20:56 PM,41.877710245,-87.686195912,"(41.877710245, -87.686195912)"
21489,HX360192,07/25/2014 05:56:00 PM,007XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,011,2,27,01A,1157861,1896529,2014,10/31/2014 03:20:56 PM,41.87182869,-87.695896913,"(41.87182869, -87.695896913)"
21488,HX357920,07/24/2014 03:53:00 AM,116XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,false,false,0532,005,9,53,01A,1178886,1827687,2014,07/31/2014 12:44:22 PM,41.682464832,-87.620800394,"(41.682464832, -87.620800394)"
21487,HX357680,07/23/2014 09:40:00 PM,067XX S ARTESIAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0832,008,15,66,01A,1161252,1859564,2014,07/30/2014 12:39:40 PM,41.770322608,-87.684472034,"(41.770322608, -87.684472034)"
21486,HX355082,07/22/2014 10:16:00 AM,062XX S FRANCISCO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0823,008,15,66,01A,1158166,1862873,2014,07/29/2014 12:41:54 PM,41.779466319,-87.695694206,"(41.779466319, -87.695694206)"
21485,HX354899,07/21/2014 10:24:00 PM,052XX N KENMORE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2023,020,48,77,01A,1168267,1934939,2014,07/28/2014 12:40:00 PM,41.977009363,-87.656579412,"(41.977009363, -87.656579412)"
21483,HX352383,07/20/2014 02:35:00 AM,044XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,false,false,0922,009,14,58,01A,1155820,1874691,2014,07/27/2014 12:40:01 PM,41.811943986,-87.703977792,"(41.811943986, -87.703977792)"
21482,HX352058,07/19/2014 08:21:00 PM,009XX N MAYFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1511,015,29,25,01A,1136929,1905678,2014,10/31/2014 03:20:56 PM,41.897335594,-87.772528295,"(41.897335594, -87.772528295)"
21484,HX349583,07/19/2014 07:10:00 PM,0000X E 43RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0215,002,3,38,01A,1177697,1876492,2014,10/31/2014 03:20:56 PM,41.816418412,-87.623679312,"(41.816418412, -87.623679312)"
21480,HX350804,07/19/2014 07:33:00 AM,039XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1132,011,24,26,01A,1150382,1898030,2014,07/26/2014 12:40:58 PM,41.876096728,-87.723316379,"(41.876096728, -87.723316379)"
21479,HX351135,07/19/2014 03:55:00 AM,0000X N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1522,015,28,25,01A,1141668,1900044,2014,07/26/2014 12:40:58 PM,41.881788892,-87.755261729,"(41.881788892, -87.755261729)"
21478,HX344907,07/14/2014 03:30:00 PM,028XX N KENNETH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2523,025,31,20,01A,1146271,1918403,2014,07/21/2014 12:50:42 PM,41.932081584,-87.737891461,"(41.932081584, -87.737891461)"
21477,HX344157,07/14/2014 12:43:00 AM,015XX W 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0734,007,17,67,01A,1167240,1857021,2014,07/21/2014 12:50:42 PM,41.763218218,-87.662595092,"(41.763218218, -87.662595092)"
21481,HX350252,07/13/2014 04:00:00 PM,068XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0725,007,17,67,01A,1167557,1859266,2014,07/20/2014 12:43:54 PM,41.769372004,-87.661368943,"(41.769372004, -87.661368943)"
21476,HX342288,07/12/2014 03:58:00 PM,013XX W DEVON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2432,024,40,1,01A,1165837,1942660,2014,07/19/2014 12:41:41 PM,41.99824833,-87.665294086,"(41.99824833, -87.665294086)"
21475,HX341618,07/12/2014 01:48:00 AM,062XX S ROCKWELL ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,0825,008,15,66,01A,1160149,1863294,2014,11/11/2014 12:39:04 PM,41.780581021,-87.688412675,"(41.780581021, -87.688412675)"
21474,HX341290,07/11/2014 08:13:00 PM,052XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,1522,015,29,25,01A,1141560,1898461,2014,10/31/2014 03:20:56 PM,41.877446935,-87.75569743,"(41.877446935, -87.75569743)"
21471,HX337204,07/08/2014 10:11:00 PM,009XX N HAMLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1150927,1905805,2014,10/31/2014 03:20:56 PM,41.897421503,-87.721111645,"(41.897421503, -87.721111645)"
21470,HX337207,07/08/2014 10:07:00 PM,092XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,73,01A,1174960,1843304,2014,07/15/2014 12:40:16 PM,41.725408362,-87.634708083,"(41.725408362, -87.634708083)"
21467,HX334293,07/07/2014 08:27:00 PM,030XX E 81ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0422,004,7,46,01A,1197645,1851880,2014,07/30/2014 12:37:39 PM,41.748406325,-87.551328061,"(41.748406325, -87.551328061)"
21469,HX335528,07/07/2014 08:11:00 PM,021XX W 69TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0735,007,17,67,01A,1162932,1858832,2014,12/01/2014 12:39:46 PM,41.768278953,-87.67833424,"(41.768278953, -87.67833424)"
